Target ID,Comparison ID,Similarity Score
346.0,248.0,0.5372649
3068.0,996.0,0.5372648
3068.0,861.0,0.5372634
2877.0,746.0,0.5372593
634.0,2259.0,0.5372585
1970.0,1358.0,0.53725696
2206.0,1840.0,0.5372565
1747.0,318.0,0.5372554
136.0,1080.0,0.5372523
414.0,1300.0,0.5372505
1388.0,699.0,0.5372478
1724.0,346.0,0.5372473
2556.0,2030.0,0.5372442
2114.0,2191.0,0.5372425
158.0,60.0,0.53723633
383.0,1315.0,0.537235
2717.0,2533.0,0.53723407
2046.0,706.0,0.537234
699.0,2195.0,0.5372334
2306.0,1435.0,0.5372329
1681.0,2306.0,0.5372324
948.0,2552.0,0.53723145
2285.0,1861.0,0.5372295
230.0,2787.0,0.5372275
2045.0,2356.0,0.5372269
2811.0,227.0,0.53722686
1236.0,319.0,0.5372223
383.0,739.0,0.537221
1254.0,400.0,0.5372137
3059.0,2099.0,0.5372127
1254.0,402.0,0.5372117
1127.0,724.0,0.5372102
380.0,2097.0,0.5372093
93.0,123.0,0.537202
1601.0,2669.0,0.53720087
2370.0,2299.0,0.5371999
2994.0,2811.0,0.5371993
2951.0,1802.0,0.5371932
402.0,748.0,0.5371926
1235.0,756.0,0.53718996
136.0,1151.0,0.53718907
2409.0,556.0,0.53718716
471.0,611.0,0.5371866
2340.0,1428.0,0.53718495
1438.0,1601.0,0.537182
2098.0,2839.0,0.5371804
599.0,567.0,0.5371767
476.0,2811.0,0.53717613
1156.0,2951.0,0.53717387
1975.0,3057.0,0.5371656
205.0,1341.0,0.53716505
390.0,310.0,0.53715855
2882.0,383.0,0.5371537
2344.0,2914.0,0.5371537
2326.0,1638.0,0.53715175
381.0,746.0,0.5371491
2789.0,1246.0,0.53714716
2787.0,1745.0,0.5371469
1780.0,227.0,0.5371449
724.0,3037.0,0.53714466
1754.0,835.0,0.53714406
99.0,1300.0,0.5371439
1569.0,2030.0,0.5371438
1724.0,2695.0,0.5371413
415.0,2097.0,0.5371407
1775.0,746.0,0.5371407
2536.0,95.0,0.5371399
2135.0,2727.0,0.5371393
1359.0,990.0,0.537135
2340.0,1247.0,0.53713477
2668.0,400.0,0.53713274
2901.0,986.0,0.53713095
1342.0,2684.0,0.53712964
1034.0,1487.0,0.5371295
3016.0,2660.0,0.53712904
629.0,2134.0,0.5371287
2556.0,1761.0,0.53712606
2796.0,1747.0,0.5371249
1246.0,1339.0,0.5371229
93.0,2482.0,0.53711975
1197.0,243.0,0.53711945
2238.0,996.0,0.5371181
342.0,2370.0,0.5371176
2634.0,1012.0,0.53711605
1500.0,476.0,0.5371152
342.0,1757.0,0.5371132
364.0,1761.0,0.5371122
421.0,1038.0,0.537108
980.0,2408.0,0.5371076
1521.0,2727.0,0.5371025
32.0,2014.0,0.5371007
2046.0,2127.0,0.5371003
2901.0,2074.0,0.5370996
2087.0,1621.0,0.53709865
3032.0,612.0,0.5370951
2184.0,2053.0,0.5370938
438.0,2751.0,0.53709257
128.0,1840.0,0.53708863
2219.0,2882.0,0.53708845
2099.0,2556.0,0.5370858
364.0,2097.0,0.5370835
3042.0,390.0,0.5370833
1341.0,2014.0,0.5370722
2839.0,177.0,0.53707093
1340.0,480.0,0.5370709
429.0,3057.0,0.5370703
1522.0,1691.0,0.5370679
1446.0,459.0,0.5370662
2219.0,38.0,0.5370655
2877.0,2134.0,0.5370654
55.0,3062.0,0.5370569
3057.0,2074.0,0.5370567
1340.0,80.0,0.53705573
1839.0,3004.0,0.53705466
1280.0,1984.0,0.5370512
2315.0,1165.0,0.5370493
1250.0,2516.0,0.53704894
1620.0,791.0,0.5370481
3059.0,381.0,0.537047
1165.0,205.0,0.53704345
1812.0,1724.0,0.5370411
1038.0,1745.0,0.5370394
1833.0,2195.0,0.5370382
32.0,327.0,0.5370379
1435.0,3015.0,0.5370332
2691.0,205.0,0.5370319
1295.0,1546.0,0.5370314
2303.0,38.0,0.53703094
2877.0,1984.0,0.5370278
2482.0,2313.0,0.53702736
461.0,1761.0,0.5370219
480.0,318.0,0.5370198
113.0,340.0,0.5370151
736.0,118.0,0.53701484
1055.0,1247.0,0.5370146
1500.0,2099.0,0.53701174
1816.0,748.0,0.53701127
1287.0,346.0,0.5370091
2323.0,1237.0,0.5370084
1438.0,2050.0,0.5370071
1721.0,383.0,0.5370066
1438.0,1359.0,0.5370047
1438.0,383.0,0.5370044
1665.0,1543.0,0.5370017
257.0,1720.0,0.5370015
2074.0,2985.0,0.53699934
3054.0,2727.0,0.5369977
453.0,2288.0,0.5369959
1236.0,2387.0,0.5369923
2533.0,2287.0,0.536989
1236.0,1600.0,0.536988
158.0,835.0,0.5369874
2882.0,1738.0,0.5369859
2273.0,889.0,0.53698516
1550.0,560.0,0.53698385
2137.0,766.0,0.536983
415.0,1250.0,0.5369791
1342.0,2933.0,0.5369786
1428.0,2024.0,0.5369779
1588.0,2003.0,0.5369754
2481.0,3016.0,0.53697515
1801.0,2341.0,0.53697485
2994.0,257.0,0.53697383
1833.0,2516.0,0.5369736
93.0,400.0,0.5369731
123.0,129.0,0.53697175
629.0,381.0,0.5369702
453.0,1300.0,0.53696996
1391.0,429.0,0.5369682
845.0,2195.0,0.5369675
438.0,2006.0,0.5369641
2341.0,1104.0,0.5369625
60.0,2552.0,0.5369623
2695.0,2755.0,0.53696114
205.0,80.0,0.53696
2121.0,1802.0,0.53695726
2745.0,2344.0,0.536957
1627.0,1771.0,0.5369569
426.0,2727.0,0.5369551
2559.0,2341.0,0.53695077
2098.0,3062.0,0.53695077
347.0,2914.0,0.53694874
1427.0,174.0,0.53694785
2370.0,1966.0,0.5369468
136.0,2481.0,0.5369435
780.0,257.0,0.5369415
2121.0,400.0,0.5369377
318.0,1644.0,0.536937
675.0,689.0,0.53693265
364.0,3015.0,0.5369324
611.0,1761.0,0.5369289
2303.0,2799.0,0.5369277
481.0,1898.0,0.5369267
2516.0,756.0,0.53692627
1044.0,421.0,0.5369246
158.0,2559.0,0.53691924
550.0,1446.0,0.5369172
2844.0,2556.0,0.53691626
1681.0,1710.0,0.5369121
1871.0,39.0,0.53691185
2135.0,1710.0,0.53690994
193.0,3062.0,0.53690875
2668.0,257.0,0.5369081
2536.0,1737.0,0.5369063
1681.0,2303.0,0.53690386
1522.0,1518.0,0.53690314
2291.0,1861.0,0.53690183
791.0,1142.0,0.536897
1279.0,381.0,0.53689694
2326.0,2516.0,0.53689575
2016.0,2713.0,0.53689563
584.0,2161.0,0.5368934
136.0,1407.0,0.53689325
2736.0,2387.0,0.53689194
407.0,340.0,0.53689116
1340.0,174.0,0.5368782
1979.0,1352.0,0.5368781
1438.0,2341.0,0.53687763
534.0,865.0,0.53687704
484.0,98.0,0.5368769
2668.0,546.0,0.53687656
599.0,2702.0,0.5368763
415.0,298.0,0.5368745
1255.0,235.0,0.5368732
2789.0,1751.0,0.53686637
1197.0,480.0,0.5368663
1861.0,2313.0,0.5368608
193.0,1984.0,0.5368602
321.0,383.0,0.5368589
2559.0,1112.0,0.5368583
611.0,2326.0,0.53685635
364.0,2291.0,0.53685576
674.0,3016.0,0.5368543
551.0,2358.0,0.5368543
1359.0,453.0,0.5368494
634.0,699.0,0.5368483
205.0,3004.0,0.536847
2457.0,2481.0,0.53684604
38.0,835.0,0.5368452
2560.0,993.0,0.5368445
1681.0,271.0,0.536844
1280.0,835.0,0.5368431
1881.0,2552.0,0.5368429
2234.0,524.0,0.53684145
500.0,1645.0,0.5368397
2286.0,835.0,0.5368353
1980.0,1805.0,0.536834
2745.0,3015.0,0.5368326
186.0,476.0,0.5368326
2955.0,2727.0,0.5368322
2882.0,2776.0,0.5368315
1091.0,1047.0,0.53682995
2219.0,550.0,0.5368279
1352.0,3047.0,0.5368272
2303.0,2474.0,0.5368265
421.0,2387.0,0.5368246
1550.0,1657.0,0.5368234
845.0,1339.0,0.53682315
2787.0,60.0,0.53682274
2099.0,1415.0,0.5368193
845.0,1267.0,0.5368192
1657.0,257.0,0.53681874
1927.0,2347.0,0.5368186
1428.0,1034.0,0.5368146
2677.0,698.0,0.53681225
1312.0,95.0,0.5368076
2285.0,2303.0,0.53680706
2674.0,2719.0,0.53680706
2219.0,1308.0,0.5368054
1156.0,1323.0,0.53680134
2740.0,316.0,0.53679806
3062.0,2839.0,0.536798
453.0,1358.0,0.53679645
474.0,2674.0,0.536793
2206.0,767.0,0.5367894
2074.0,2713.0,0.53678906
674.0,498.0,0.536785
1627.0,2087.0,0.536782
2668.0,2684.0,0.5367799
2074.0,699.0,0.5367789
3016.0,1339.0,0.53677756
2114.0,1550.0,0.53677666
1586.0,746.0,0.536772
2074.0,1882.0,0.5367709
2285.0,205.0,0.53677
980.0,1848.0,0.5367695
1642.0,1708.0,0.5367691
2844.0,80.0,0.5367615
2877.0,426.0,0.53675807
1725.0,2368.0,0.5367557
530.0,1984.0,0.53675485
1339.0,1881.0,0.5367525
379.0,2776.0,0.5367469
2287.0,98.0,0.5367453
880.0,1315.0,0.5367446
2521.0,184.0,0.53674436
1627.0,2435.0,0.53674376
60.0,756.0,0.53674316
1055.0,1548.0,0.5367408
480.0,748.0,0.5367398
1665.0,2089.0,0.5367367
1939.0,414.0,0.536736
1308.0,1761.0,0.5367349
1235.0,271.0,0.536733
749.0,2482.0,0.53673255
1543.0,853.0,0.53673244
193.0,95.0,0.53673226
2137.0,319.0,0.53672767
129.0,2738.0,0.53672385
3054.0,1521.0,0.5367236
2315.0,407.0,0.53672326
123.0,2955.0,0.5367228
1645.0,1007.0,0.53671885
342.0,1763.0,0.536714
780.0,278.0,0.5367125
2839.0,2678.0,0.53671074
2211.0,318.0,0.53670967
3009.0,2755.0,0.5367055
736.0,381.0,0.5367048
1100.0,278.0,0.5367017
354.0,2604.0,0.5367001
2387.0,699.0,0.53669673
148.0,2951.0,0.5366926
230.0,118.0,0.5366926
1780.0,2668.0,0.53668976
2789.0,2014.0,0.5366894
2315.0,524.0,0.5366883
2559.0,1726.0,0.5366829
1763.0,327.0,0.5366812
186.0,1427.0,0.5366777
2516.0,98.0,0.53667766
1927.0,336.0,0.5366776
1156.0,748.0,0.5366771
415.0,453.0,0.5366765
2435.0,2006.0,0.5366758
243.0,2095.0,0.5366758
925.0,750.0,0.53667164
3016.0,1194.0,0.53667164
2877.0,484.0,0.5366707
3041.0,1388.0,0.53666943
2273.0,2416.0,0.53666747
3015.0,1078.0,0.53666013
1683.0,1871.0,0.5366596
1839.0,2925.0,0.5366585
2877.0,3009.0,0.53665507
3059.0,559.0,0.53665435
534.0,1738.0,0.536653
550.0,129.0,0.5366521
158.0,756.0,0.5366514
2159.0,2695.0,0.536649
1287.0,230.0,0.53664434
542.0,381.0,0.5366435
2046.0,278.0,0.5366422
1415.0,2678.0,0.53663266
464.0,996.0,0.5366305
1089.0,2191.0,0.5366305
429.0,319.0,0.536625
148.0,2621.0,0.5366233
2006.0,544.0,0.53662306
415.0,1197.0,0.53662103
235.0,2291.0,0.53661907
2313.0,1202.0,0.53661627
342.0,2457.0,0.5366162
421.0,1487.0,0.5366149
611.0,169.0,0.5366136
3041.0,38.0,0.53661215
2299.0,1100.0,0.5366121
3016.0,1601.0,0.5366119
2955.0,2353.0,0.5366061
235.0,2604.0,0.536603
969.0,1881.0,0.53660214
2323.0,348.0,0.5366007
1340.0,1055.0,0.5366006
1424.0,2191.0,0.5365991
1428.0,2287.0,0.53659874
1055.0,1818.0,0.53659546
3016.0,1720.0,0.53659415
2303.0,174.0,0.5365927
227.0,402.0,0.53659016
1087.0,2810.0,0.53658986
2159.0,2347.0,0.536589
148.0,1311.0,0.5365876
1785.0,769.0,0.53658736
2302.0,2053.0,0.53658676
530.0,3037.0,0.5365865
2134.0,1738.0,0.53658086
414.0,2811.0,0.53657734
2340.0,1620.0,0.536573
321.0,2695.0,0.5365709
2751.0,880.0,0.5365663
1979.0,1898.0,0.53656584
2344.0,993.0,0.5365623
2713.0,2998.0,0.53655756
415.0,2951.0,0.53655654
2286.0,38.0,0.53655404
2844.0,128.0,0.5365535
925.0,2713.0,0.5365525
421.0,2673.0,0.5365524
2366.0,2742.0,0.5365517
137.0,3032.0,0.5365513
2287.0,271.0,0.53654873
2387.0,611.0,0.53654456
1738.0,1861.0,0.5365423
186.0,2780.0,0.53654027
319.0,95.0,0.5365394
14.0,2161.0,0.5365386
2985.0,1840.0,0.5365369
1127.0,1391.0,0.53653675
3057.0,3009.0,0.53653646
1717.0,2660.0,0.53653616
342.0,2649.0,0.536536
354.0,1548.0,0.53653574
2135.0,2516.0,0.5365317
2366.0,750.0,0.5365293
1984.0,3047.0,0.5365291
336.0,390.0,0.5365271
2654.0,3037.0,0.53652567
1500.0,1898.0,0.53652346
1034.0,1442.0,0.5365234
1197.0,1644.0,0.53652143
2882.0,2344.0,0.53652114
1089.0,1165.0,0.5365211
1543.0,3018.0,0.5365175
1979.0,2604.0,0.5365139
1910.0,1642.0,0.53651386
243.0,2673.0,0.5365137
2660.0,1922.0,0.5365112
148.0,2516.0,0.53650934
599.0,2410.0,0.53650594
1757.0,1078.0,0.536505
2387.0,2649.0,0.5365025
2994.0,1237.0,0.53650236
2341.0,551.0,0.536502
2323.0,379.0,0.5365016
2395.0,2442.0,0.53649825
474.0,1038.0,0.5364958
231.0,319.0,0.53649485
415.0,1082.0,0.53649366
354.0,551.0,0.5364932
148.0,481.0,0.53649116
1315.0,3037.0,0.5364908
1104.0,2286.0,0.5364869
3016.0,1778.0,0.53648436
1853.0,2727.0,0.53648156
2796.0,1428.0,0.53647983
2372.0,2998.0,0.5364772
1586.0,1778.0,0.5364748
2713.0,1548.0,0.53647405
2323.0,2674.0,0.53647137
1287.0,2914.0,0.536471
2045.0,480.0,0.53647053
137.0,2925.0,0.5364672
2137.0,2167.0,0.53646624
186.0,1236.0,0.53645855
1665.0,611.0,0.5364582
2789.0,2780.0,0.53645796
40.0,128.0,0.53645647
732.0,2053.0,0.5364558
2560.0,769.0,0.5364556
336.0,1059.0,0.53645355
1295.0,584.0,0.5364493
1311.0,3047.0,0.5364491
530.0,2326.0,0.5364475
732.0,748.0,0.53644633
530.0,1594.0,0.53644574
1726.0,2366.0,0.5364448
1341.0,2933.0,0.5364438
2050.0,227.0,0.5364435
2306.0,2159.0,0.5364406
2344.0,6.0,0.53644055
542.0,2073.0,0.53643894
3059.0,3068.0,0.53643286
1417.0,480.0,0.53643245
2668.0,2159.0,0.5364313
429.0,2273.0,0.5364297
1833.0,2014.0,0.5364264
1246.0,2286.0,0.53642267
1939.0,2358.0,0.5364219
3054.0,1638.0,0.5364183
1738.0,1317.0,0.5364172
2315.0,1628.0,0.53641534
484.0,584.0,0.5364051
2323.0,2832.0,0.5364047
2191.0,2811.0,0.5364036
2303.0,118.0,0.5364013
853.0,381.0,0.5364001
2546.0,560.0,0.5363995
2285.0,1638.0,0.53639925
250.0,990.0,0.536396
464.0,1620.0,0.53639567
2326.0,2024.0,0.53639525
1979.0,2727.0,0.5363931
3042.0,1415.0,0.5363929
2669.0,2755.0,0.5363906
3059.0,1853.0,0.5363883
612.0,1848.0,0.5363877
3054.0,2014.0,0.5363835
2533.0,2006.0,0.53638077
1287.0,2695.0,0.53637964
1352.0,2955.0,0.5363767
1821.0,1317.0,0.53637666
1601.0,118.0,0.5363759
2736.0,1638.0,0.53637505
94.0,3009.0,0.5363734
2285.0,2053.0,0.5363726
414.0,1922.0,0.5363724
2340.0,2533.0,0.53637195
2191.0,2003.0,0.53636914
2995.0,1710.0,0.5363654
342.0,853.0,0.5363647
1446.0,381.0,0.5363643
2045.0,1594.0,0.5363624
1586.0,407.0,0.536361
2273.0,1840.0,0.5363609
2702.0,3037.0,0.53635955
1055.0,551.0,0.53635764
2206.0,2811.0,0.5363575
3054.0,2344.0,0.5363555
2340.0,1202.0,0.53635466
2299.0,383.0,0.536354
2098.0,1142.0,0.53634775
2963.0,98.0,0.5363476
2839.0,2127.0,0.53634703
556.0,2162.0,0.53634405
2006.0,1621.0,0.53634393
1833.0,128.0,0.53634095
476.0,1250.0,0.53633624
530.0,2050.0,0.5363323
1165.0,3016.0,0.5363302
2677.0,2003.0,0.53633
1848.0,2372.0,0.53632843
1726.0,2159.0,0.5363264
2006.0,1104.0,0.53632545
2326.0,731.0,0.5363244
2219.0,1839.0,0.5363239
2211.0,2740.0,0.5363207
2533.0,1156.0,0.5363191
2299.0,2713.0,0.5363167
136.0,438.0,0.5363092
1594.0,2195.0,0.5363089
14.0,2546.0,0.536306
476.0,1428.0,0.5363037
1724.0,205.0,0.5363003
1657.0,748.0,0.5362937
2502.0,1665.0,0.53629285
2137.0,3054.0,0.5362918
1816.0,2556.0,0.5362898
1721.0,2405.0,0.536289
601.0,1442.0,0.53628534
2634.0,1194.0,0.5362839
1683.0,278.0,0.536282
612.0,1691.0,0.53628147
1424.0,3047.0,0.5362785
2736.0,381.0,0.5362777
1925.0,2695.0,0.5362756
2347.0,2358.0,0.53627074
2219.0,1415.0,0.5362685
1927.0,2955.0,0.53626764
3009.0,1038.0,0.5362674
2706.0,2560.0,0.53625876
421.0,257.0,0.5362578
1757.0,756.0,0.53625596
99.0,2162.0,0.53625554
380.0,208.0,0.53625476
1780.0,2184.0,0.5362518
2211.0,2877.0,0.5362483
94.0,32.0,0.53624755
2024.0,1745.0,0.53624713
1100.0,2347.0,0.5362412
113.0,1745.0,0.53624076
689.0,1461.0,0.53623813
2719.0,2162.0,0.5362366
1745.0,348.0,0.536234
2114.0,1055.0,0.5362322
2219.0,1287.0,0.53623176
1487.0,2195.0,0.5362313
327.0,169.0,0.5362303
1657.0,2258.0,0.5362302
158.0,400.0,0.53622913
1237.0,2678.0,0.5362284
2654.0,400.0,0.53622425
2789.0,2098.0,0.53622156
2669.0,2003.0,0.5362181
2302.0,1638.0,0.5362145
471.0,383.0,0.5362138
2792.0,746.0,0.5362129
2792.0,1342.0,0.5362104
2341.0,1429.0,0.53620875
2717.0,1665.0,0.5362087
2211.0,1882.0,0.5362057
257.0,184.0,0.5362038
1745.0,544.0,0.5362013
1979.0,2358.0,0.5362008
60.0,278.0,0.53619504
380.0,2238.0,0.53619426
1738.0,1805.0,0.5361932
1910.0,948.0,0.53619015
1780.0,1546.0,0.53618616
2053.0,379.0,0.5361848
2306.0,556.0,0.53618175
1012.0,2474.0,0.5361804
1642.0,2162.0,0.5361753
1127.0,1358.0,0.5361711
1055.0,2474.0,0.53616846
880.0,1339.0,0.53616667
2303.0,1339.0,0.53616583
2135.0,248.0,0.5361639
2457.0,1982.0,0.5361634
1327.0,993.0,0.5361629
1176.0,1984.0,0.5361625
724.0,1771.0,0.53616244
136.0,1059.0,0.5361623
2206.0,2291.0,0.5361609
724.0,2955.0,0.5361552
551.0,993.0,0.53615284
476.0,1546.0,0.5361497
2559.0,174.0,0.5361453
1359.0,142.0,0.5361446
2661.0,3004.0,0.5361427
1427.0,1848.0,0.5361426
327.0,756.0,0.53614175
453.0,2742.0,0.5361407
1979.0,316.0,0.5361396
2137.0,732.0,0.5361337
32.0,1194.0,0.5361334
1424.0,2839.0,0.5361321
1657.0,459.0,0.536131
1543.0,321.0,0.53613055
2098.0,544.0,0.5361303
174.0,1424.0,0.5361265
464.0,1898.0,0.5361193
550.0,2925.0,0.5361193
1966.0,205.0,0.5361172
1645.0,634.0,0.536116
556.0,889.0,0.5361128
1100.0,1818.0,0.5361118
136.0,1979.0,0.536106
3062.0,426.0,0.536106
948.0,1548.0,0.53610575
2719.0,3015.0,0.53610504
887.0,1869.0,0.5361036
186.0,2303.0,0.53610194
347.0,748.0,0.5360985
1628.0,2358.0,0.53609425
2536.0,2053.0,0.53609395
2736.0,2258.0,0.5360917
2751.0,2366.0,0.53609145
2370.0,1007.0,0.5360885
1600.0,459.0,0.53608793
2306.0,1925.0,0.53608316
123.0,2234.0,0.5360824
1427.0,2356.0,0.53608024
1816.0,1600.0,0.5360794
1586.0,3062.0,0.5360763
1657.0,1898.0,0.5360731
1429.0,1821.0,0.53607166
2074.0,2951.0,0.53606904
2137.0,746.0,0.53606844
2003.0,2161.0,0.53606343
2387.0,1546.0,0.53605956
1838.0,2481.0,0.536058
2144.0,2412.0,0.5360563
2695.0,1007.0,0.53605545
227.0,756.0,0.5360549
2877.0,1202.0,0.536054
1927.0,2673.0,0.5360535
3054.0,2127.0,0.53604746
1839.0,1500.0,0.53604734
166.0,865.0,0.5360399
113.0,227.0,0.5360354
3054.0,584.0,0.53603494
2691.0,2955.0,0.536034
1112.0,426.0,0.53602743
174.0,1747.0,0.5360268
415.0,889.0,0.5360244
2111.0,2195.0,0.53601825
2985.0,1327.0,0.5360174
2994.0,2654.0,0.5360162
1683.0,1522.0,0.5360149
1839.0,2713.0,0.5360147
136.0,2776.0,0.5360141
129.0,3016.0,0.5360141
2211.0,148.0,0.5360106
675.0,1730.0,0.5360067
3015.0,2955.0,0.536005
1267.0,2286.0,0.53600407
1089.0,414.0,0.53599685
2474.0,2678.0,0.5359926
890.0,327.0,0.5359881
1197.0,1780.0,0.5359879
2099.0,336.0,0.53598773
1970.0,2660.0,0.5359868
415.0,93.0,0.5359866
2074.0,174.0,0.53598475
2951.0,1295.0,0.5359821
2877.0,2621.0,0.53597844
158.0,2474.0,0.5359774
2751.0,634.0,0.5359762
1838.0,1300.0,0.5359746
1569.0,1778.0,0.5359717
2315.0,2366.0,0.5359709
166.0,415.0,0.5359675
2159.0,1840.0,0.5359659
2306.0,336.0,0.5359656
1251.0,2003.0,0.53596556
1657.0,1638.0,0.5359643
2789.0,80.0,0.53596145
2736.0,2661.0,0.53595877
365.0,278.0,0.5359572
2159.0,1600.0,0.53595656
2669.0,767.0,0.53595626
1927.0,2776.0,0.5359546
2114.0,142.0,0.535954
1089.0,426.0,0.53595364
612.0,2111.0,0.5359498
1726.0,1628.0,0.53594875
853.0,1012.0,0.53594697
464.0,1395.0,0.5359448
1007.0,1730.0,0.5359374
524.0,2006.0,0.5359321
629.0,1461.0,0.53593075
1839.0,1395.0,0.53592634
2925.0,1771.0,0.53592503
3062.0,2416.0,0.53591645
123.0,1982.0,0.535916
1543.0,953.0,0.5359134
766.0,2003.0,0.5359112
2723.0,1554.0,0.5359092
336.0,2326.0,0.53590775
2299.0,1317.0,0.5359069
1339.0,2933.0,0.5359068
2098.0,2755.0,0.5359067
1984.0,699.0,0.53590655
3062.0,1802.0,0.5359058
1966.0,2238.0,0.5359038
731.0,889.0,0.53590316
2787.0,2474.0,0.5359014
556.0,524.0,0.5359008
551.0,835.0,0.5359005
1726.0,379.0,0.5359003
250.0,2097.0,0.535898
2315.0,739.0,0.5358952
629.0,1910.0,0.5358926
230.0,2191.0,0.5358917
749.0,2326.0,0.5358908
2098.0,2727.0,0.5358893
1518.0,629.0,0.53588694
14.0,1757.0,0.5358864
1087.0,407.0,0.5358794
2556.0,128.0,0.5358756
2159.0,1754.0,0.53587365
2323.0,2848.0,0.53587097
3062.0,2713.0,0.5358673
1638.0,1710.0,0.5358616
2556.0,118.0,0.5358609
767.0,2358.0,0.5358577
2046.0,2353.0,0.53585005
3059.0,80.0,0.535845
2285.0,1342.0,0.5358437
948.0,1892.0,0.5358436
205.0,1621.0,0.53584105
996.0,1395.0,0.5358399
2234.0,1034.0,0.5358393
6.0,278.0,0.5358385
93.0,459.0,0.5358372
845.0,55.0,0.5358348
1438.0,3015.0,0.53582513
736.0,1496.0,0.53582364
2045.0,3015.0,0.535823
2053.0,2669.0,0.535823
2719.0,1910.0,0.5358224
1939.0,739.0,0.5358195
379.0,692.0,0.53581774
1522.0,948.0,0.5358175
2326.0,767.0,0.5358161
2409.0,2780.0,0.5358145
991.0,546.0,0.53581274
1586.0,3016.0,0.5358119
791.0,1548.0,0.5358113
1127.0,365.0,0.53581107
2356.0,2998.0,0.53581023
890.0,1621.0,0.5358082
980.0,383.0,0.5358077
2848.0,2195.0,0.535805
1521.0,1507.0,0.53580064
2285.0,380.0,0.5357979
1979.0,402.0,0.5357976
1197.0,1417.0,0.5357964
464.0,2789.0,0.53579545
2925.0,1840.0,0.535795
611.0,321.0,0.53579473
2016.0,1311.0,0.53579235
205.0,1600.0,0.53579235
2877.0,2097.0,0.53579044
1089.0,380.0,0.5357896
438.0,379.0,0.5357891
2016.0,2457.0,0.53578615
1311.0,1424.0,0.53578556
1323.0,1738.0,0.5357842
1925.0,2684.0,0.5357828
2303.0,1840.0,0.53577924
1554.0,383.0,0.5357745
137.0,1745.0,0.5357738
1267.0,1435.0,0.535769
3032.0,1737.0,0.5357685
857.0,2287.0,0.53576756
1518.0,644.0,0.53576446
3037.0,184.0,0.5357624
1427.0,402.0,0.53575903
749.0,2669.0,0.5357571
2654.0,2839.0,0.5357549
2951.0,948.0,0.5357549
890.0,1038.0,0.5357511
1721.0,2632.0,0.5357471
1801.0,2669.0,0.5357454
464.0,230.0,0.53574514
3032.0,2533.0,0.5357449
880.0,767.0,0.5357448
1594.0,2358.0,0.5357443
634.0,853.0,0.5357441
1710.0,1007.0,0.5357439
2356.0,2003.0,0.53574204
1237.0,2258.0,0.5357406
2287.0,1737.0,0.53573287
1821.0,1407.0,0.5357325
1927.0,2695.0,0.5357285
2098.0,2238.0,0.5357266
1374.0,1525.0,0.53572094
278.0,3015.0,0.5357207
748.0,1840.0,0.5357171
2409.0,887.0,0.5357145
1302.0,1644.0,0.5357133
980.0,739.0,0.5357131
2341.0,2053.0,0.5357088
2211.0,2285.0,0.53570735
749.0,2195.0,0.53570694
1287.0,1059.0,0.53569686
1979.0,2799.0,0.53569674
1235.0,2546.0,0.5356941
845.0,1308.0,0.5356897
298.0,1342.0,0.53568846
2583.0,1805.0,0.53568757
2533.0,1082.0,0.53568405
2877.0,2894.0,0.5356839
2738.0,2742.0,0.53568316
2444.0,3004.0,0.5356819
230.0,2839.0,0.53567845
746.0,2474.0,0.53567725
2206.0,2014.0,0.5356754
2111.0,2258.0,0.5356739
464.0,319.0,0.53567016
2660.0,2014.0,0.53566647
2211.0,2673.0,0.5356648
1601.0,1407.0,0.5356636
2882.0,347.0,0.53566086
2669.0,551.0,0.5356599
1201.0,2669.0,0.5356585
1761.0,1202.0,0.5356482
1738.0,1352.0,0.53564763
2369.0,2159.0,0.535646
2302.0,2955.0,0.53564274
2259.0,1078.0,0.5356396
2533.0,1295.0,0.53563845
1518.0,2649.0,0.5356364
142.0,1388.0,0.53563285
1311.0,1763.0,0.53563
1747.0,2097.0,0.53562796
3032.0,2673.0,0.53562546
231.0,2006.0,0.5356249
1922.0,1007.0,0.5356246
354.0,748.0,0.53562444
205.0,1657.0,0.5356241
1038.0,2521.0,0.53562385
2114.0,1339.0,0.5356227
1839.0,2358.0,0.53562045
2045.0,174.0,0.5356202
390.0,2347.0,0.535618
2192.0,2396.0,0.5356169
380.0,407.0,0.53561604
857.0,1818.0,0.53561413
186.0,453.0,0.53561187
1342.0,1984.0,0.53560793
2326.0,835.0,0.5356076
278.0,383.0,0.5356057
2099.0,746.0,0.53560555
1059.0,347.0,0.53560543
1839.0,1898.0,0.5356046
2323.0,1757.0,0.53560454
2521.0,2134.0,0.5356038
346.0,2776.0,0.53560376
186.0,123.0,0.5356029
1100.0,1805.0,0.53560233
1236.0,835.0,0.5356009
1374.0,2408.0,0.5356002
1600.0,1982.0,0.53560007
1438.0,327.0,0.53559923
3059.0,2303.0,0.53559524
2286.0,2678.0,0.5355952
2989.0,1300.0,0.53559506
186.0,1771.0,0.5355926
3057.0,169.0,0.5355925
1550.0,500.0,0.5355896
1683.0,2408.0,0.5355884
129.0,880.0,0.53558826
1287.0,1548.0,0.53558517
2273.0,3015.0,0.53558403
2994.0,250.0,0.5355828
1279.0,319.0,0.5355828
2121.0,1308.0,0.53558236
2951.0,611.0,0.53558224
14.0,2895.0,0.53558004
14.0,1712.0,0.53557974
3041.0,2412.0,0.53557897
3059.0,169.0,0.5355758
